attack,fraction,metric,mean_fixed,mean_adaptive,n,mean_diff,ci_low,ci_high,t,p,d_z,p_holm,pct_change
ballot_stuffing,0.3,decision_distortion_counterfactual,0.0730551,0.08344123999999999,50,-0.010386139999999999,-0.012605411560253733,-0.008166868439746264,-9.40476601744545,1.4826415133229311e-12,-1.3300347652816957,,-14.216858234401142
ballot_stuffing,0.3,cooperation_rate,0.7281624799999998,0.73087844,50,-0.0027159600000000172,-0.005360134433727385,-7.178556627264986e-05,-2.0641323399151785,0.04432061179669665,-0.2919123949640957,,-0.3729881825276392
ballot_stuffing,0.3,task_completion_ratio,0.7032075799999999,0.7063352200000002,50,-0.003127640000000005,-0.006608007820126581,0.0003527278201265714,-1.8059090933745958,0.07707697106437139,-0.2553941132263253,,-0.4447676744326632
ballot_stuffing,0.3,reputation_separation,-0.29198656,-0.3100853,50,0.01809874,-0.01571129987682487,0.051908779876824865,1.0757390366809603,0.2873123208885608,0.15213247352483825,,-6.198483930219255
ballot_stuffing,0.4,decision_distortion,0.08279096000000001,0.07454668,50,0.00824428,0.006224852708634649,0.01026370729136535,8.204059144292552,9.330337426985457e-11,1.1602291708369536,2.799101228095637e-10,9.95794709953841
ballot_stuffing,0.4,decision_distortion_evidenced,0.08250739999999998,0.06667038,50,0.01583702,0.011552325318188332,0.02012171468181167,7.427759872137229,1.4464909389137072e-09,1.0504438749227116,,19.19466617539758
ballot_stuffing,0.4,decision_distortion_counterfactual,0.07572846,0.08264305999999999,50,-0.006914600000000002,-0.009021613813048295,-0.004807586186951708,-6.594835234872451,2.8158543848938024e-08,-0.9326505430772577,,-9.130781214882745
ballot_stuffing,0.4,cooperation_rate,0.7342487999999999,0.73416134,50,8.746000000000143e-05,-0.0028172866009594038,0.0029922066009594067,0.060506981979521174,0.9519979721285687,0.008556979453370332,,0.011911493760688225
ballot_stuffing,0.4,task_completion_ratio,0.71586216,0.7150169000000001,50,0.0008452599999999966,-0.002547298769050203,0.004237818769050196,0.5006880294696878,0.6188323449511464,0.07080798017938923,,0.11807580386704038
ballot_stuffing,0.4,reputation_separation,-0.42437564,-0.40217486,50,-0.02220078,-0.046974214069226874,0.0025726540692268783,-1.800886288444482,0.07787671364847096,-0.2546837813409932,,5.231398296094463
collusion,0.2,decision_distortion,0.08368462000000002,0.07127554000000001,50,0.012409080000000001,0.010376805610526417,0.014441354389473585,12.270478835298952,1.4819438515469624e-16,1.7353077585691798,1.4819438515469624e-15,14.828387820844501
collusion,0.2,decision_distortion_evidenced,0.08376602,0.06445428,50,0.019311739999999997,0.016374713424216977,0.022248766575783018,13.213497899497812,8.992739911517892e-18,1.8686707935858209,,23.05438410467633
collusion,0.2,decision_distortion_counterfactual,0.07205439999999999,0.08296921999999998,50,-0.010914819999999999,-0.012875548511709526,-0.008954091488290471,-11.186735878389873,4.272712277026103e-15,-1.582043359790466,,-15.148027046231727
collusion,0.2,cooperation_rate,0.6921751400000001,0.69279522,50,-0.0006200800000000006,-0.004767208431116832,0.0035270484311168307,-0.30047234700747455,0.7650880682497528,-0.042493206825604535,,-0.08958426331230442
collusion,0.2,task_completion_ratio,0.6572519600000001,0.65797884,50,-0.0007268799999999987,-0.005801084445806223,0.004347324445806227,-0.2878717371295057,0.7746590268638599,-0.040711211487244936,,-0.11059381245510082
collusion,0.2,reputation_separation,0.20680954,0.19469224000000002,50,0.012117300000000003,-0.002965422901012548,0.027200022901012554,1.6144714837419314,0.11284719043739468,0.2283207468372453,,5.859159108424095
collusion,0.3,decision_distortion,0.08447652000000001,0.07210756,50,0.012368960000000002,0.010160025106876209,0.014577894893123795,11.252642983013025,3.467733147391333e-15,1.5913640319119464,3.1209598326521996e-14,14.64189102486704
collusion,0.3,decision_distortion_evidenced,0.0853748,0.06661546,50,0.01875934,0.015579747660764911,0.02193893233923509,11.856332858682464,5.259487816182573e-16,1.6767386728758509,,21.97292409469773
collusion,0.3,decision_distortion_counterfactual,0.07208925999999999,0.08566138000000001,50,-0.013572119999999998,-0.01585777948550741,-0.011286460514492587,-11.93274695565235,4.1564158077342206e-16,-1.6875452581049817,,-18.826826631317928
collusion,0.3,cooperation_rate,0.67260264,0.6765638800000001,50,-0.003961239999999993,-0.008948249288745838,0.001025769288745853,-1.5962291929734362,0.11686770534565581,-0.22574089733588942,,-0.5889420832484523
collusion,0.3,task_completion_ratio,0.6379121400000001,0.64249716,50,-0.0045850199999999995,-0.009873845393456511,0.0007038053934565122,-1.742152929673583,0.08775589315846118,-0.24637763008724017,,-0.7187541531973257
collusion,0.3,reputation_separation,0.21111556000000004,0.2177442,50,-0.006628640000000002,-0.02169517119225564,0.008437891192255636,-0.8841285780957581,0.38094450262707097,-0.12503466260246612,,-3.139815937773588
collusion,0.4,decision_distortion,0.08322856,0.07223802000000001,50,0.01099054,0.00815409448370532,0.01382698551629468,7.786617757964307,4.0551059285812653e-10,1.1011940438328305,8.110211857162531e-10,13.205250697597052
collusion,0.4,decision_distortion_evidenced,0.08282564,0.06837076,50,0.014454880000000003,0.010235522615394566,0.01867423738460544,6.884500708486693,1.0015927591410545e-08,0.9736154272109063,,17.45218026688354
collusion,0.4,decision_distortion_counterfactual,0.07002140000000001,0.08675898,50,-0.016737580000000002,-0.019430537806747278,-0.014044622193252724,-12.490142330932612,7.637443234835538e-17,-1.7663728680375204,,-23.903520923603335
collusion,0.4,cooperation_rate,0.6489440000000001,0.6473424,50,0.0016015999999999919,-0.0027271078987472514,0.005930307898747236,0.7435326603390444,0.46070971216122786,0.10515139723188244,,0.24680095663109478
collusion,0.4,task_completion_ratio,0.61414384,0.6134623600000001,50,0.0006814799999999987,-0.003747759988163939,0.005110719988163937,0.3091919463064649,0.7584864637600828,0.043726344384313644,,0.11096423274389614
collusion,0.4,reputation_separation,0.24179662000000002,0.23665126,50,0.00514536,-0.010372310533317993,0.020663030533317993,0.6663363563438413,0.5083214144602699,0.09423419122437318,,2.127970192470025
none,0.0,decision_distortion,0.08308027999999998,0.07282666,50,0.010253620000000001,0.008921237144998189,0.011586002855001814,15.465090056945451,1.7450789583239994e-20,2.1870940101853558,2.268602645821199e-19,12.341821669354003
none,0.0,decision_distortion_evidenced,0.08227104,0.06542016,50,0.01685088,0.014709484316537416,0.01899227568346258,15.813570295929873,7.00217732973376e-21,2.236376558204434,,20.482152650556014
none,0.0,decision_distortion_counterfactual,0.07314488,0.08358943999999999,50,-0.01044456,-0.011798787822374939,-0.009090332177625062,-15.498964643852524,1.5958890902368873e-20,-2.191884600207733,,-14.279276963746462
none,0.0,cooperation_rate,0.72523024,0.7291026199999999,50,-0.00387238,-0.007007522865594355,-0.000737237134405645,-2.48213216761312,0.01653554040156183,-0.3510264975041002,,-0.5339518109448798
none,0.0,task_completion_ratio,0.69093952,0.69325458,50,-0.0023150600000000064,-0.006089008213244387,0.0014588882132443746,-1.2327374371862299,0.22355561654155423,-0.17433540025138175,,-0.33505971694887626
none,0.0,reputation_separation,,,0,,,,,,,,
selective,0.2,decision_distortion,0.08460070000000001,0.07191004000000001,50,0.012690659999999998,0.01042082671922412,0.014960493280775875,11.235554740879088,3.660395592136679e-15,1.5889473895336534,3.1209598326521996e-14,15.000656022940714
