node_count,run_id,seed,steps,load_level,baseline_name,initialization_wall_seconds,simulation_wall_seconds,simulation_cpu_seconds,wall_ms_per_step,cpu_ms_per_step,peak_rss_mib,initial_mean_degree,final_mean_degree,generated_tasks_per_step,attempted_interactions_per_step,cooperation_rate,task_completion_ratio,final_active_nodes,python_version,platform
100,2,7002,500,high,proposed,0.0008751249988563359,2.1657874999946216,2.160334,4.331574999989243,4.320668,146.265625,4.0,4.32,7.036,6.982,0.7401890575766256,0.7345082433200683,100,3.13.13,macOS-26.6.1-arm64-arm-64bit-Mach-O
100,3,7003,500,high,proposed,0.000912333998712711,2.189895957999397,2.1832460000000005,4.379791915998794,4.366492000000001,144.96875,4.0,4.72,6.952,6.904,0.7427578215527231,0.7376294591484465,100,3.13.13,macOS-26.6.1-arm64-arm-64bit-Mach-O
100,4,7004,500,high,proposed,0.0008922919951146469,2.1772465000103693,2.171278,4.354493000020739,4.342556,145.375,4.0,4.28,7.0,6.96,0.7293103448275862,0.7251428571428571,100,3.13.13,macOS-26.6.1-arm64-arm-64bit-Mach-O
100,5,7005,500,high,proposed,0.0008800000068731606,2.193700457995874,2.187981,4.387400915991748,4.375962,146.375,4.0,4.38,7.0,6.968,0.7465556831228473,0.7431428571428571,100,3.13.13,macOS-26.6.1-arm64-arm-64bit-Mach-O
100,6,7006,500,high,proposed,0.000887875008629635,2.250654832998407,2.2404149999999996,4.501309665996814,4.480829999999999,146.0625,4.0,4.28,7.076,7.034,0.7435314188228604,0.7391181458451103,100,3.13.13,macOS-26.6.1-arm64-arm-64bit-Mach-O
100,7,7007,500,high,proposed,0.0009530419920338318,2.1179580000025453,2.114318,4.235916000005091,4.228636,145.515625,4.0,4.48,6.982,6.96,0.7468390804597701,0.7444858206817531,100,3.13.13,macOS-26.6.1-arm64-arm-64bit-Mach-O
100,8,7008,500,high,proposed,0.0009735420026117936,2.1695477920002304,2.1650600000000004,4.339095584000461,4.330120000000001,146.328125,4.0,4.48,6.962,6.896,0.7122969837587007,0.7055443837977593,100,3.13.13,macOS-26.6.1-arm64-arm-64bit-Mach-O
100,9,7009,500,high,proposed,0.0009291250025853515,2.0854069579945644,2.0832439999999997,4.170813915989129,4.166487999999999,145.5625,4.0,4.38,7.0,6.916,0.7426257952573742,0.7337142857142858,100,3.13.13,macOS-26.6.1-arm64-arm-64bit-Mach-O
100,10,7010,500,high,proposed,0.000892416006536223,2.1749540839955444,2.1721690000000002,4.349908167991089,4.3443380000000005,146.328125,4.0,4.62,7.028,6.988,0.7364052661705781,0.7322140011383039,100,3.13.13,macOS-26.6.1-arm64-arm-64bit-Mach-O
100,11,7011,500,high,proposed,0.0009507500071777031,2.1017225830000825,2.099295,4.203445166000165,4.19859,146.515625,4.0,4.7,6.956,6.894,0.738613286916159,0.7320299022426682,100,3.13.13,macOS-26.6.1-arm64-arm-64bit-Mach-O
100,12,7012,500,high,proposed,0.000883707994944416,2.134319874996436,2.1327939999999996,4.268639749992872,4.265587999999999,146.171875,4.0,4.5,6.944,6.912,0.7355324074074074,0.7321428571428571,100,3.13.13,macOS-26.6.1-arm64-arm-64bit-Mach-O
100,13,7013,500,high,proposed,0.0008770830027060583,2.11838883299788,2.1165599999999998,4.23677766599576,4.2331199999999995,145.609375,4.0,4.38,6.898,6.838,0.7423223164668031,0.7358654682516671,100,3.13.13,macOS-26.6.1-arm64-arm-64bit-Mach-O
100,14,7014,500,high,proposed,0.0008649590017739683,2.2212570830015466,2.214782,4.442514166003093,4.429564,145.4375,4.0,4.26,6.954,6.908,0.7319050376375217,0.727063560540696,100,3.13.13,macOS-26.6.1-arm64-arm-64bit-Mach-O
100,15,7015,500,high,proposed,0.0008981669961940497,2.1821092089958256,2.18009,4.364218417991651,4.36018,146.171875,4.0,4.22,7.04,6.998,0.7333523863961132,0.7289772727272728,100,3.13.13,macOS-26.6.1-arm64-arm-64bit-Mach-O
100,16,7016,500,high,proposed,0.0009314579947385937,2.1476470829948084,2.1457070000000003,4.295294165989617,4.2914140000000005,145.140625,4.0,4.26,6.94,6.914,0.7451547584610935,0.7423631123919309,100,3.13.13,macOS-26.6.1-arm64-arm-64bit-Mach-O
100,17,7017,500,high,proposed,0.000861249995068647,2.2031050829973537,2.197639,4.4062101659947075,4.395278,145.1875,4.0,4.44,7.056,6.994,0.7300543322848155,0.7236394557823129,100,3.13.13,macOS-26.6.1-arm64-arm-64bit-Mach-O
100,18,7018,500,high,proposed,0.0008818339993013069,2.1378935419925256,2.13571,4.275787083985051,4.27142,145.71875,4.0,4.46,6.986,6.938,0.7368117613144999,0.7317492127111366,100,3.13.13,macOS-26.6.1-arm64-arm-64bit-Mach-O
100,19,7019,500,high,proposed,0.0008960420091170818,2.171758458003751,2.167437,4.343516916007502,4.334874,145.578125,4.0,4.66,6.968,6.922,0.7414042184339786,0.7365097588978186,100,3.13.13,macOS-26.6.1-arm64-arm-64bit-Mach-O
200,0,7000,500,high,proposed,0.0014688750088680536,4.3701767080056015,4.3057240000000006,8.740353416011203,8.611448000000001,146.5625,4.0,4.38,7.046,7.042,0.738994603805737,0.7385750780584729,200,3.13.13,macOS-26.6.1-arm64-arm-64bit-Mach-O
200,1,7001,500,high,proposed,0.001520249992609024,4.72733262499969,4.687977,9.45466524999938,9.375954,147.640625,4.0,4.53,7.01,7.0,0.7317142857142858,0.7306704707560627,200,3.13.13,macOS-26.6.1-arm64-arm-64bit-Mach-O
200,2,7002,500,high,proposed,0.0016447499947389588,4.655116166002699,4.617105,9.310232332005398,9.23421,147.53125,4.0,4.6,7.016,7.006,0.7387953182986012,0.7377423033067275,200,3.13.13,macOS-26.6.1-arm64-arm-64bit-Mach-O
200,3,7003,500,high,proposed,0.0014122909924481064,4.112645582994446,4.108508,8.225291165988892,8.217016,145.5,4.0,4.39,7.074,7.058,0.749220742419949,0.7475261521063048,200,3.13.13,macOS-26.6.1-arm64-arm-64bit-Mach-O
200,4,7004,500,high,proposed,0.0014102500135777518,4.1617536249978,4.14864,8.3235072499956,8.29728,147.140625,4.0,4.46,7.028,7.018,0.7249928754630949,0.723961297666477,200,3.13.13,macOS-26.6.1-arm64-arm-64bit-Mach-O
200,5,7005,500,high,proposed,0.0014527500024996698,4.170975874993019,4.166402,8.341951749986038,8.332804,147.34375,4.0,4.6,6.974,6.964,0.741240666283745,0.740177803269286,200,3.13.13,macOS-26.6.1-arm64-arm-64bit-Mach-O
200,6,7006,500,high,proposed,0.001568333012983203,4.07761829199444,4.07382,8.15523658398888,8.14764,147.03125,4.0,4.33,6.942,6.928,0.7318129330254042,0.7303370786516854,200,3.13.13,macOS-26.6.1-arm64-arm-64bit-Mach-O
200,7,7007,500,high,proposed,0.001445000001695007,4.113902333003352,4.110341,8.227804666006705,8.220682,146.796875,4.0,4.43,7.02,7.014,0.7359566581123468,0.7353276353276353,200,3.13.13,macOS-26.6.1-arm64-arm-64bit-Mach-O
200,8,7008,500,high,proposed,0.0014503749989671633,4.081802583998069,4.075279,8.163605167996138,8.150558,146.265625,4.0,4.4,7.03,7.03,0.7431009957325747,0.7431009957325747,200,3.13.13,macOS-26.6.1-arm64-arm-64bit-Mach-O
200,9,7009,500,high,proposed,0.0014175419928506017,4.040691415997571,4.037246,8.081382831995143,8.074492,145.703125,4.0,4.37,6.95,6.942,0.7476231633535004,0.7467625899280576,200,3.13.13,macOS-26.6.1-arm64-arm-64bit-Mach-O
200,10,7010,500,high,proposed,0.0014370840071933344,4.195031082999776,4.171670000000001,8.390062165999552,8.343340000000001,147.28125,4.0,4.38,7.0,6.996,0.7469982847341338,0.7465714285714286,200,3.13.13,macOS-26.6.1-arm64-arm-64bit-Mach-O
200,11,7011,500,high,proposed,0.0014336250023916364,4.209525124999345,4.197691000000001,8.41905024999869,8.395382000000001,147.09375,4.0,4.44,6.954,6.938,0.7255693283366964,0.7238999137187231,200,3.13.13,macOS-26.6.1-arm64-arm-64bit-Mach-O
200,12,7012,500,high,proposed,0.0015195830055745319,4.1285855419992,4.121812,8.2571710839984,8.243624,146.53125,4.0,4.41,6.998,6.986,0.7300314915545376,0.7287796513289512,200,3.13.13,macOS-26.6.1-arm64-arm-64bit-Mach-O
200,13,7013,500,high,proposed,0.0014202500024111941,4.173976500009303,4.16655,8.347953000018606,8.3331,146.921875,4.0,4.49,6.994,6.99,0.7170243204577968,0.7166142407778096,200,3.13.13,macOS-26.6.1-arm64-arm-64bit-Mach-O
200,14,7014,500,high,proposed,0.0015207089891191572,4.171554165994166,4.16479,8.343108331988333,8.32958,147.125,4.0,4.43,7.062,7.056,0.7423469387755102,0.7417162276975361,200,3.13.13,macOS-26.6.1-arm64-arm-64bit-Mach-O
200,15,7015,500,high,proposed,0.0014061670080991462,4.118587790988386,4.11268,8.237175581976771,8.22536,146.359375,4.0,4.39,6.964,6.948,0.7230857800805988,0.7214244686961516,200,3.13.13,macOS-26.6.1-arm64-arm-64bit-Mach-O
200,16,7016,500,high,proposed,0.0014174159878166392,4.08544945900212,4.080681,8.17089891800424,8.161362,146.359375,4.0,4.58,6.984,6.974,0.7410381416690565,0.7399770904925544,200,3.13.13,macOS-26.6.1-arm64-arm-64bit-Mach-O
200,17,7017,500,high,proposed,0.0014953339996282011,4.0720799999980954,4.067286,8.144159999996191,8.134572,145.421875,4.0,4.33,7.038,7.03,0.7433854907539118,0.742540494458653,200,3.13.13,macOS-26.6.1-arm64-arm-64bit-Mach-O
200,18,7018,500,high,proposed,0.0014041670074220747,4.15197641600389,4.146624,8.30395283200778,8.293248,146.09375,4.0,4.43,6.994,6.988,0.7309673726388094,0.7303402916785816,200,3.13.13,macOS-26.6.1-arm64-arm-64bit-Mach-O
200,19,7019,500,high,proposed,0.0014580410061171278,4.04710820899345,4.041887,8.0942164179869,8.083774,147.421875,4.0,4.56,6.944,6.932,0.7351413733410271,0.7338709677419355,200,3.13.13,macOS-26.6.1-arm64-arm-64bit-Mach-O
